Currstock|ProductID|SubDepartmentID|SellingPrice|VatCode|Description|AltDescription|PackSize|CurrentStock|MinimumStock|LabelType|StockOnOrder|PosTextl|ShelfLableText|DiscountGroup|DiscountAmount|DiscountPercent|Price2|Price3|Price4|Bomm|UofMQty|Unit|AvgCost|DepartmentID|LinkNumber|Weight|SoldInCases|ProductType|SeasonId|RoundingMethod|Inactive|ContentsQty|UnitOfMeasure|UnitOfMeasurePPU|InheritOrderParams|IdealStock|CoverDays|UseTargetMargin|WeightItem|ProdNo|SoFormula|Deleted|CourseID|Purpose|DiaWeight|LabelCount|UsePIDTargetMargin|PIDTargetMargin|BOMType|BOMShowOnReceipt|BOMUseCostPrice|BOMProduction|KPInheritFromSubDep|NotForSale|Price5|Price6|StockUnitID|StockUOM|BaseUnitID|BasePrice|ProductCat|PackUOM|PackUnitID|CompUOM|CompUnitID|IngredientPID|BOMForecast|MaxiPrice|DepositPID|NoStock|ExternalType|ExternalCode|IsSecondaryVAT|DepositPID2|ProductCat2|PrimaryVATText|SecondaryVATText|BOSubDepartmentSubDepartmentID|BOSubDepartmentDepartmentID|BOSubDepartmentDescription|BOSubDepartmentVatCode|BOSubDepartmentTargetMargin|BOSubDepartmentIdealStock|BOSubDepartmentMinimumStock|BOSubDepartmentSOFormula|BOSubDepartmentCoverDays|BOSubDepartmentTargetGoodWastagePct|BOSubDepartmentIGCode_Default|BOSubDepartmentMinVisStock|BOSubDepartmentAge|BOSubDepartmentLocalItemsAllow|BODepartmentDepartmentID|BODepartmentDescription|BODepartmentIGCode_Default|BOVatRatesVatCode|BOVatRatesVatRate|BOBarCodeBarCode|BOProductSumOnOrder|BOProductSumSalesLastWeek|BOProductSumSalesYTD|BOProductSumSalesAVG|BOProductSumSellingPrice|BOProductSumCaseQty|BOProductSumCaseCostPrice|BOProductSumMaxPrice|ProductCategoryNumber|ProductCategorysValue1|UnitConvertFromUnitID|UnitConvertToUnitID|UnitConvertFactor|UnitConvertDeleted|UnitConvertLastChanged|UnitConvertUserID|BOProductAVGCostCalculatedAvgCost|BOProductAVGCostAvgCost|BOProductAVGCostLatestCost|BOVatRatesVatCode|BOVatRatesVatRate|BOVatRatesText|BOSupplierProductSupplierID|BOSupplierProductPrimarySupplier|BOSupplierProductSupplierProductID|BOSupplierProductCaseQuantity|BOSupplierProductRecRetailPrice|BOSupplierProductMaxOrderQty|BOSupplierProductMinOrderQty|BOSupplierProductSplitCaseOrder|BOSupplierProductCaseCostPrice|BOSupplierProductWHCaseQty|BOSupplierProductCaseCostPrice2|BOSupplierProductOrderUOM|BOSupplierProductOrderUnitID|BOSupplierProductOrderPack|BOSupplierProductUseStockUnitInGR|BOSupplierProductStockUnitCost|BOSupplierProductCurrCaseCostPrice|BOSupplierProductBaseUnitCost|BOSupplierProductDepositValue|BOSupplierSupplierID|BOSupplierSupplierName|BOSupplierDeleted|BOSupplierCostPricesSupplierID|BOSupplierCostPricesProductID|BOSupplierCostPricesStoreID|BOSupplierCostPricesCaseCostPrice|BOSupplierCostPricesCaseQty|UnitConvert2FromUnitID|UnitConvert2ToUnitID|UnitConvert2Factor|UnitConvert3FromUnitID|UnitConvert3ToUnitID|UnitConvert3Factor|BOProductCategoryText|BOProductCategory2Value|BOProductCategory2Text|UnitCost|Barcode|TargetMargin|BOStockSUMCalculatedCurrStock
0|C0000002361|502206|4.95|3|DELIST NVEE E LIQUID APPLE 12MG|||0|0|T|0|null|NVEE E LIQUID APPLE 12MG|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|true|0|||true|0|0|false|false|0|0|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|4.95|4019|1||1||false|false|4.99||false|0|0|false|||||502206|5022|Other Tobacco|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|0|0.0|4.99|1|2.5|4.99|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|2.5|2.5|3|20|20% (3)|C000000023|true|84314|1|0.0|0|0|false|2.5|1|0.0|1|EACH||false|2.5|2.5|2.5|0|C000000023|Galaxy Connect Ltd|false|C000000023|C0000002361|0462|2.5|1|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
0|C0000002421|502201|16.6|3|EU ROYALS KS RED 20S|||0|0|T|0|null|EU ROYALS KS RED 20S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|16.6|4019|1||1||false|false|16.85||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|0|0.0|16.8|10|126.3|16.85|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|10.575|10.575|3|20|20% (3)|C000000009|true|92081610|10|16.6|0|0|false|126.3|10|0.0|1|EACH||false|12.629999999999999|126.3|12.629999999999999|0|C000000009|Booker Ambient|false|C000000009|C0000002421|0462|126.3|10|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
0|C0000002422|502201|14.05|3|EU ROTHMANS KS BLUE 20S|||0|0|T|0|null|EU ROTHMANS KS BLUE 20S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|14.05|4019|1||1||false|false|14.3||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|0|0.0|14.25|10|106.9|14.3|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|8.508|8.508|3|20|20% (3)|C000000009|true|92081806|10|14.05|0|0|false|106.9|10|0.0|1|EACH||false|10.690000000000001|106.9|10.690000000000001|0|C000000009|Booker Ambient|false|C000000009|C0000002422|0462|106.9|10|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
0|C0000002423|502201|14.25|3|EU ROTHMANS SK BLUE 20S|||0|0|T|0|null|EU ROTHMANS SK BLUE 20S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|14.25|4019|1||1||false|false|14.5||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|0|0.0|14.45|10|108.42|14.5|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|8.508|8.508|3|20|20% (3)|C000000009|true|92081686|10|14.25|0|0|false|108.42|10|0.0|1|EACH||false|10.842|108.42|10.842|0|C000000009|Booker Ambient|false|C000000009|C0000002423|0462|108.42|10|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
0|C0000002424|502201|14.05|3|EU ROTHMANS SILVER KS 20S|||0|0|T|0|null|EU ROTHMANS SILVER KS 20S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|14.05|4019|1||1||false|false|14.3||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|2|0.15384615384615385|14.25|10|106.9|14.3|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|8.508|8.508|3|20|20% (3)|C000000009|true|92081717|10|14.05|0|0|false|106.9|10|0.0|1|EACH||false|10.690000000000001|106.9|10.690000000000001|0|C000000009|Booker Ambient|false|C000000009|C0000002424|0462|106.9|10|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
0|C0000002425|502201|18.05|3|EU ROYALS RED KS 23S|||0|0|T|0|null|EU ROYALS RED KS 23S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|18.05|4019|1||1||false|false|18.3||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|0|0.0|18.25|8|109.86|18.3|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|11.615|11.615|3|20|20% (3)|C000000009|true|92081597|8|18.05|0|0|false|109.86|8|0.0|1|EACH||false|13.7325|109.86|13.7325|0|C000000009|Booker Ambient|false|C000000009|C0000002425|0462|109.86|8|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
2|C0000002426|502203|24.05|3|EU CUTTERS CHOICE 30G|||0|0|T|0|null|EU CUTTERS CHOICE 30G|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|24.05|4019|1||1||false|false|24.3||false|0|0|false|||||502203|5022|RYO|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||5|0|0|0.0|24.25|5|91.49|24.3|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|14.096|14.096|3|20|20% (3)|C000000009|true|92081482|5|24.05|0|0|false|91.49|5|0.0|1|EACH||false|18.298|91.49|18.298|0|C000000009|Booker Ambient|false|C000000009|C0000002426|0462|91.49|5|EACH|EACH|1|EACH|EACH|1||||0.0||0|2
0|C0000002427|502203|20.95|3|EU PALL MALL 30G|||0|0|T|0|null|EU PALL MALL 30G|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|20.95|4019|1||1||false|false|21.2||false|0|0|false|||||502203|5022|RYO|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||0|0|0|0.0|21.15|6|95.64|21.2|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|11.785|11.785|3|20|20% (3)|C000000009|true|92081636|6|20.95|0|0|false|95.64|6|0.0|1|EACH||false|15.94|95.64|15.94|0|C000000009|Booker Ambient|false|C000000009|C0000002427|0462|95.64|6|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
0|C0000002477|502203|24.65|3|EU AMBER LEAF 30G|||0|0|T|0|null|EU AMBER LEAF 30G|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|24.65|4019|1||1||false|false|24.9||false|0|0|false|||||502203|5022|RYO|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||410|5|38|4.384615384615385|24.85|5|93.77|24.9|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|18.754|18.754|3|20|20% (3)|C000000009|true|92082438|5|24.65|0|0|false|93.77|5|0.0|1|EACH||false|18.753999999999998|93.77|18.753999999999998|0|C000000009|Booker Ambient|false|C000000009|C0000002477|0462|93.77|5|EACH|EACH|1|EACH|EACH|1||||0.0||0|0
1|C0000002478|502203|39.6|3|EU AMBER LEAF 50G|||0|0|T|0|null|EU AMBER LEAF 50G|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|39.6|4019|1||1||false|false|39.85||false|0|0|false|||||502203|5022|RYO|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||90|2|12|1.3076923076923077|39.8|5|150.65|39.85|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|29.52|30.13|3|20|20% (3)|C000000009|true|92082454|5|39.6|0|0|false|150.65|5|0.0|1|EACH||false|30.130000000000003|150.65|30.130000000000003|0|C000000009|Booker Ambient|false|C000000009|C0000002478|0462|150.65|5|EACH|EACH|1|EACH|EACH|1||||0.0||0|1
64|C0000002479|502201|14.7|3|EU B&H BLUE KS 20S|||0|0|T|0|null|EU B&H BLUE KS 20S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|14.7|4019|1|EACH|1|EACH|false|false|14.95||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||3940|52|262|37.69230769230769|14.9|10|111.84|14.95|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|11.184|11.184|3|20|20% (3)|C000000009|true|92147115|10|14.7|0|0|false|111.84|10|0.0|1|EACH||false|11.184000000000001|111.84|11.184000000000001|0|C000000009|Booker Ambient|false|C000000009|C0000002479|0462|111.84|10|EACH|EACH|1|EACH|EACH|1||||0.0||0|64
1|C0000002480|502201|14.95|3|EU B&H BLUE SK 20S|||0|0|T|0|null|EU B&H BLUE SK 20S|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5022|0|0.0|false|   |null|0|false|0|||false|0|0|false|false|0|0|false|0||0.0|0|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|14.95|4019|1||1||false|false|15.2||false|0|0|false|||||502201|5022|Cigarettes|3|0|0|0|0|0|null|04|0|0|false|5022|Tobacco|04|3|20||1170|17|87|12.0|15.15|10|113.74|15.2|4019|Tobacco/Cigarettes S|EACH|EACH|1|false|2023-12-11 15:50:53.943|ADMIN|0.0|11.298|11.374|3|20|20% (3)|C000000009|true|92147131|10|14.95|0|0|false|113.74|10|0.0|1|EACH||false|11.373999999999999|113.74|11.373999999999999|0|C000000009|Booker Ambient|false|C000000009|C0000002480|0462|113.74|10|EACH|EACH|1|EACH|EACH|1||||0.0||0|1
