productType|productAvgSales|productCaseCost|productCurrentStock|productNoOfOrders|productOnOrder|productOnOrderCases|productOrderPackSize|productPackSize|productProductId|productProductName|productSellingPrice|productShelfLifeDays|productSupplierId|supplierListId1|supplierListType1|supplierListId2|supplierListType2|supplierListId3|supplierListType3|supplierListId4|supplierListType4|supplierListId5|supplierListType5|supplierListId6|supplierListType6|supplierListId7|supplierListType7|supplierListId8|supplierListType8|supplierListId9|supplierListType9|supplierListId10|supplierListType10|supplierListId11|supplierListType11|supplierListId12|supplierListType12|supplierListId13|supplierListType13|supplierListId14|supplierListType14|supplierListId15|supplierListType15|supplierListId16|supplierListType16|productUnitCost|productUnitIncase|barCode
HandheldProductDetail|236|19.32|9|false|12|1|12x1xEACH||C0000000898|DORITOS CHILLI HEAT 150G|3|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.61|12|89083
HandheldProductDetail|145|19.32|23|false|0|0|12x1xEACH||C0000000899|DORITOS COOL ORIG 150G|3|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.61|12|89085
HandheldProductDetail|186|19.32|13|false|12|1|12x1xEACH||C0000000900|DORITOS TANGY CHEESE 150G|3|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.61|12|89084
HandheldProductDetail|205|6.0|7|false|12|2|6x1xEACH||C0000000902|VOLVIC TOF ORIGINAL LEMON & L 750ML|1.9|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.0|6|93190
HandheldProductDetail|251|6.0|8|false|12|2|6x1xEACH||C0000000903|VOLVIC ORIGINAL STRAWBERRY 750ML|1.9|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.0|6|93193
HandheldProductDetail|17|122.34|5|false|0|0|6x1xEACH||C0000000904|JAMESON IRISH WHISKEY 70CL|30.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||20.39|6|92172
HandheldProductDetail|0|27.27|0|false|0|0|9x1xEACH||C0000000909|QUAKER OATSO SIMPLE SYRUP 360G|4.45|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||3.03|9|5000108030553
HandheldProductDetail|0|26.9|0|false|0|0|12x1xEACH||C0000000912|NESTLE SWEET CONDENSED MILK 397G|3.3|0|C000000312|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||||2.241666|12|94397
HandheldProductDetail|186|24.64|39|false|0|0|21x1xEACH||C0000000917|CDM BLOCK 110G|2.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.173333|21|91157
HandheldProductDetail|133|18.77|4|false|16|1|16x1xEACH||C0000000918|CDM WHOLENUT BLOCK 120G|2|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.173125|16|92232
HandheldProductDetail|322|28.5|21|false|0|0|24x1xEACH||C0000000919|LIPTON ICE TEA LEMON 500ML|2.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.1875|24|93008
HandheldProductDetail|632|0.01|0|false|0|0|1x1xEACH||C0000000921|UK CARRIER BAG CHARGE X1|0.1|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|5701396000203
HandheldProductDetail|0|19.3|0|false|0|0|1x1xEACH||C0000000923|BOOTS GIFT CARD £20|20|0|C000000020|HandheldSupplierID|C000000020|||||||||||||||||||||||||||||||19.3|1|5060093677843
HandheldProductDetail|0|40.05|0|false|0|0|16x1xEACH||C0000000927|ANCHOR SPREADABLE 250G|3.4|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||2.503125|16|5707361100039
HandheldProductDetail|0|9.49|0|false|0|0|12x1xEACH||C0000000928|HART JELLY TAB STRAW135G|1.05|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.790833|12|5000354160899
HandheldProductDetail|0|18.14|0|false|0|0|12x1xEACH||C0000000931|ECCLES CAKES 4S|2.1|0|C000000010|HandheldSupplierID|C000000010|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||1.511666|12|91554
HandheldProductDetail|9|30.44|0|false|0|0|8x1xEACH||C0000000933|HAAGEN DAZS VANILLA 460ML|6|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||3.805|8|91750
HandheldProductDetail|76|28.14|15|false|0|0|24x1xEACH||C0000000938|GALAXY CARAMEL 135G|2.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.1725|24|94303
HandheldProductDetail|0|50.14|0|false|0|0|6x1xEACH||C0000000940|CAMPO VIEJO RIOJA RESERVA 75CL|12.25|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||8.356666|6|8410302107697
HandheldProductDetail|0|1.13|0|false|0|0|1x1xEACH||C0000000943|HOVIS PANCAKES 6PK|1.55|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.13|1|5010003060913
HandheldProductDetail|0|7.07|0|false|0|0|8x1xEACH||C0000000945|SOREEN MALT LOAF 190G|1.2|0|C000000010|HandheldSupplierID|C000000010|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||0.88375|8|94232
HandheldProductDetail|0|1.16|0|false|0|0|1x1xEACH||C0000000948|EVERYDAY  SINGLE CARD  CODE D X1|2.65|0|C000000017|HandheldSupplierID|C000000017|||||||||||||||||||||||||||||||1.16|1|93013
HandheldProductDetail|0|24.85|0|false|0|0|10x1xEACH||C0000000950|NESQUIK CHOCOLATE 300G|3.45|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||2.485|10|7613031513062
HandheldProductDetail|0|9.33|0|false|0|0|18x1xEACH||C0000000953|DR OETKER MILK CHOC CHIPS 100G|1.55|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.518333|18|50254101
HandheldProductDetail|0|4.67|0|false|0|0|4x1xEACH||C0000000954|BAKING POWDER 170G|1.79|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.1675|4|5000254019051
HandheldProductDetail|0|18.42|0|false|0|0|12x1xEACH||C0000000955|KING POT NOODLE ORIG CURRY 114G|2.1|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.535|12|91555
HandheldProductDetail|0|14.78|0|false|0|0|6x1xEACH||C0000000956|BETTY CROCKER BROWNIE CHOC FUDGE 415G|3.3|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||2.463333|6|0016000718807
HandheldProductDetail|0|4.15|0|false|0|0|4x1xEACH||C0000000959|BICARBONATE OF SODA 200G|1.79|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.0375|4|5000254019068
HandheldProductDetail|0|5.29|0|false|0|0|12x1xEACH||C0000000960|HART JELLY RTE STRW 125G|0.85|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.440833|12|50126064
HandheldProductDetail|0|9.01|9|false|0|0|18x1xEACH||C0000000962|N/V OATS & DARK CHOC 42G|1.1|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.500555|18|94143
HandheldProductDetail|29|14.73|58|false|0|0|20x1xEACH||C0000000963|BELVITA HONEY NUT 50G|1.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.7365|20|94288
HandheldProductDetail|48|25.43|9|false|15|1|15x1xEACH||C0000000964|TUC CHEESE SANDWICH 150G|2|0|C000000312|HandheldSupplierID|C000000312|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||1.695333|15|92793
HandheldProductDetail|0|12.65|0|false|0|0|6x1xEACH||C0000000966|REGINA BLITZ K/TOWEL X1|3.8|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||2.108333|6|8004260452816
HandheldProductDetail|0|12.61|0|false|0|0|12x1xEACH||C0000000968|HERMESETAS 300PK|1.69|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.050833|12|7610211030203
HandheldProductDetail|268|20.26|24|false|12|1|12x1xEACH||C0000000973|NUROFEN TABLETS 12S|3|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.688333|12|89036
HandheldProductDetail|83|9.01|30|false|0|0|18x1xEACH||C0000000974|N/V OATS & HONEY BAR 42G|1.1|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.500555|18|90325
HandheldProductDetail|52|18.42|13|false|0|0|10x1xEACH||C0000000983|CADBURY WISPA BITES 110G|3.4|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.842|10|91151
HandheldProductDetail|423|17.6|100|false|0|0|30x1xEACH||C0000000984|EXTRA WHITE BUBBLEMINT 10PK|1.1|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.586666|30|42247340
HandheldProductDetail|172|14.73|26|false|0|0|24x1xEACH||C0000000987|YORKIE RAISIN AND BISC 44G|1.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.61375|24|94144
HandheldProductDetail|3224|9.77|191|false|72|3|24x1xEACH||C0000000990|BUXTON STILL 50CL|1.35|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.407083|24|92918
HandheldProductDetail|0|23.02|0|false|0|0|1x1xEACH||C0000000992|CALOR REFILL 7 BUTANE|33.75|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||23.02|1|5027485021677
HandheldProductDetail|0|40.29|0|false|0|0|1x1xEACH||C0000000993|CALOR REFILL 15 BUTANE|58.75|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||40.29|1|5027485001679
HandheldProductDetail|0|20.67|0|false|0|0|1x1xEACH||C0000000995|CALOR REFILL 6 PROPANE|31.5|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||20.67|1|5027485021882
HandheldProductDetail|0|31.92|0|false|0|0|1x1xEACH||C0000000996|CALOR REFILL 13 PROPANE|46.75|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||31.92|1|5027485101676
HandheldProductDetail|0|19.71|0|false|0|0|1x1xEACH||C0000000997|CALOR REFILL 5 PATIO|29|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||19.71|1|5027485031072
HandheldProductDetail|0|36.12|0|false|0|0|1x1xEACH||C0000000998|CALOR REFILL 13 PATIO|53.25|0|C000000014|HandheldSupplierID|C000000014|||||||||||||||||||||||||||||||36.12|1|5027485041675
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000000999|BUY TIME JET WASH X1|0.01|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|20792343
HandheldProductDetail|22|2.85|6|false|0|0|1x1xEACH||C0000001000|JELLY BELLY - VERY CHERRYX1|5|0|C000000027|HandheldSupplierID|C000000027|HandheldSupplierID|C000000038|||||||||||||||||||||||||||||2.85|1|5010555153606
HandheldProductDetail|2052|10.2|51|false|15|1|15x1xEACH||C0000001002|BUXTON MINERAL WATER S/CAP 75CL|1.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.68|15|92919
HandheldProductDetail|0|9.5|0|false|0|0|1x1xEACH||C0000001003|SCRATCHCARD £10|10|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||9.5|1|79439
HandheldProductDetail|1470|5.06|22|false|24|4|6x1xEACH||C0000001007|BUXTON STILL 1.5LTR|1.95|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.843333|6|89052
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000001009|VACUUM PROGRAMME CODAX 1|2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|5060045603166
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000001010|VACUUM PROGRAMME CODAX 2|2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|5060045603173
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000001011|VACUUM PROGRAMME CODAX 3|2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|5060045603180
HandheldProductDetail|0|10.95|0|false|0|0|6x1xEACH||C0000001015|JUS ROL PUFF PASTRY 500G|2.45|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.825|6|5010084102816
HandheldProductDetail|11|14.1|0|false|0|0|4x1xEACH||C0000001022|PEPSI MAX 6X330ML|5.5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||3.525|4|92612
HandheldProductDetail|0|24.01|0|false|0|0|6x1xEACH||C0000001025|LUCOZADE SPORT 4 PACK STILL ORANGE 500ML|6.9|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||4.001666|6|91665
HandheldProductDetail|61|22.54|0|false|0|0|6x1xEACH||C0000001026|RED BULL SUGARFREE 4PK|6.05|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||3.756666|6|91668
HandheldProductDetail|0|7.36|0|false|0|0|6x1xEACH||C0000001063|FRIDGE RAID CHICKEN TIKKA 60G|2|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.226666|6|5000178108671
HandheldProductDetail|0|1.41|0|false|0|0|1x1xEACH||C0000001065|HOVIS WHOLEMEAL THICK 800G|1.9|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.41|1|5010003000353
HandheldProductDetail|218|8.91|24|false|8|1|8x1xEACH||C0000001068|TROP MULTIVITAMINS 300ML|2.25|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.11375|8|92173
HandheldProductDetail|0|7.36|0|false|0|0|6x1xEACH||C0000001069|FRIDGE RAID SOUTHERN FRIED60G|2|0|C000000010|HandheldSupplierID|C000000010|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||1.226666|6|93041
HandheldProductDetail|0|1.35|0|false|0|0|1x1xEACH||C0000001070|GAZEBO CHK SAMOSA 100G X1|2.5|0|C000000123|HandheldSupplierID|C000000123|||||||||||||||||||||||||||||||1.35|1|5022235003071
HandheldProductDetail|0|7.78|0|false|0|0|6x1xEACH||C0000001072|NOMADIC OAT CHOC LF YOG 169G|2.05|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.296666|6|5391115000821
HandheldProductDetail|0|9.32|0|false|0|0|6x1xEACH||C0000001073|ONKEN BIOPOT CHERRY 450G|2.3|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.553333|6|7610900037346
HandheldProductDetail|25|14.73|13|false|0|0|24x1xEACH||C0000001076|KIT KAT CHUNKY PEANUT BUTTER 42G|1.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.61375|24|94145
HandheldProductDetail|274|18.42|31|false|10|1|10x1xEACH||C0000001077|CADBURY BUTTONS GIANT 119G|3.4|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.842|10|89068
HandheldProductDetail|108|18.42|14|false|0|0|10x1xEACH||C0000001078|CADBURY TWIRL BITES POUCH 109G|3.4|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.842|10|91150
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000001079|HALF PRICE JET SUPER SHINE WASH X1|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|null
HandheldProductDetail|0|27.71|0|false|0|0|12x1xEACH||C0000001081|MR KIPLING JAM TARTS 210G|3.1|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||2.309166|12|5000221002253
HandheldProductDetail|86|21.21|27|false|0|0|40x1xEACH||C0000001082|MENTOS MINT 38G|1|0|C000000312|HandheldSupplierID|C000000312|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||0.53025|40|87108132
HandheldProductDetail|117|17.59|69|false|0|0|30x1xEACH||C0000001083|EXTRA STRBERRY S/F GUM 10PK 14G|1.1|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.586333|30|42112907
HandheldProductDetail|0|7.78|0|false|0|0|6x1xEACH||C0000001084|NOMADIC O/C STRW LF YOG 169G|2.05|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.296666|6|5391115000302
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000001085|BUY TIME WASH 2 CYCLES 6 MINS|2|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|20799298
HandheldProductDetail|1|0.01|0|false|0|0|1x1xEACH||C0000001086|BUY TIME WASH 3 CYCLES 9 MINS|3|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|20799304
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C0000001087|BUY TIME WASH 4 CYCLES 12 MINS|4|0|C000000037|HandheldSupplierID|C000000037|||||||||||||||||||||||||||||||0.01|1|20799311
HandheldProductDetail|0|51.14|0|false|0|0|6x1xEACH||C0000001088|OYSTER BAY SV/BLANC 75CL|12.75|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||8.523333|6|9415549802601
HandheldProductDetail|82|7.2|0|false|0|0|1x1xEACH||C0000001091|X02 MENS SUNGLASSES X1|12.25|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||7.2|1|5036079064198
HandheldProductDetail|0|4.29|0|false|0|0|1x1xEACH||C0000001100|DELIST FOOT PUMP SINGLE CYLINDER X1|7.35|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||4.29|1|5029594429641
HandheldProductDetail|0|1.98|0|false|0|0|1x1xEACH||C0000001105|5M TAPE MEASURE X1|3.55|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||1.98|1|5029594505659
HandheldProductDetail|0|3.9|0|false|0|0|1x1xEACH||C0000001107|DELIST STUBBY 12IN1 SCRWDRVR&BIT SET X1|6.75|0|C000000027|HandheldSupplierID|C000000027|||||||||||||||||||||||||||||||3.9|1|5029594284028
HandheldProductDetail|373|7.1|17|false|0|0|6x1xEACH||C0000001108|VOLVIC TOF L&LIME 1.5L|2.2|0|C000000312|HandheldSupplierID|C000000312|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||1.183333|6|93191
HandheldProductDetail|99|11.9|0|false|0|0|6x1xEACH||C0000001111|WRIGLEY EXTRA ICE PEPPERMINT BOTTLE 46PK|3.65|0|C000000312|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||||1.983333|6|92314
HandheldProductDetail|118|11.9|32|false|6|1|6x1xEACH||C0000001112|AIRWAVES MENTHOL BTL 46PK 64G|3.65|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.983333|6|92430
HandheldProductDetail|167|11.9|24|false|6|1|6x1xEACH||C0000001113|EXTRA WHITE BTL 46PK 64G|3.65|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.983333|6|4009900477413
HandheldProductDetail|0|6.31|0|false|0|0|8x1xEACH||C0000001130|DFE SWEDISH MEATBALLS PM100|1|0|C000000010|HandheldSupplierID|C000000010|HandheldSupplierID|C000000313|||||||||||||||||||||||||||||0.78875|8|4250402400250
HandheldProductDetail|0|19.64|0|false|0|0|6x1xEACH||C0000001136|GU LEMON CHEESECAKE 2PK|4.8|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||3.273333|6|5060023970969
HandheldProductDetail|0|10.65|0|false|0|0|6x1xEACH||C0000001137|DELPHI VEG COUSCOUS 160G|2.7|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.775|6|5018811000121
HandheldProductDetail|0|10.65|0|false|0|0|6x1xEACH||C0000001138|DELPHI THREE BEAN SALAD 220G|2.7|0|C000000010|HandheldSupplierID|C000000010|||||||||||||||||||||||||||||||1.775|6|5018811000480
HandheldProductDetail|354|10.06|36|false|24|1|24x1xEACH||C0000001140|BUXTON SPARKLING 500ML|1.35|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.419166|24|91764
HandheldProductDetail|86|25.58|4|false|6|1|6x1xEACH||C0000001154|STRONGBOW ORIGINAL CIDER 4X440ML|6.8|0|C000000312|HandheldSupplierID|C000000312|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||4.263333|6|89062
HandheldProductDetail|69|49.14|0|false|0|0|6x1xEACH||C0000001155|VILLA MARIA SAUVIGNON BLANC 12.5% 75CL|12.25|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||8.19|6|9414416503139
HandheldProductDetail|155|17.0|0|false|0|0|12x1xEACH||C0000001157|GORDONS GIN&SLIMLINE TONIC 250ML|2.85|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||1.416666|12|93735
HandheldProductDetail|1|34.12|0|false|0|0|6x1xEACH||C0000001158|YELLOW TAIL CHARDONNAY75CL|9.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||5.686666|6|9322214006205
HandheldProductDetail|36|38.63|0|false|0|0|6x1xEACH||C0000001160|BAREFOOT MERLOT 75CL|9.75|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||6.438333|6|91598
HandheldProductDetail|123|14.73|28|false|0|0|24x1xEACH||C0000001161|MALTEASER BAR 35G|1.15|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||0.61375|24|94146
HandheldProductDetail|0|34.12|0|false|0|0|6x1xEACH||C0000001162|YELLOW TAIL PINOT GRIGIO 75CL|9.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||5.686666|6|9322214009961
HandheldProductDetail|16|34.12|0|false|0|0|6x1xEACH||C0000001163|YELLOW TAIL SHIRAZ 75CL|8.9|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||||5.686666|6|9322214006229
HandheldProductDetail|91|14.21|-2|false|0|0|8x1xEACH||C0000001164|Kopparberg Mixed Fruit Cider 500ml|3.5|0|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000009|HandheldSupplierID|C000000312|||||||||||||||||||||||||||0.947333|15|93513
HandheldProductDetail|219|14.49|28|false|12|1|12x1xEACH||C0000001166|PANADOL ADVANCE TABS 16PK|2.15|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.2075|12|5054563125491
HandheldProductDetail|0|18.58|0|false|0|0|6x1xEACH||C0000001167|QUAKERVARIETYPORRIDGESACHETS297G9PK|4.15|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||3.096666|6|5000108030638
HandheldProductDetail|0|13.17|0|false|0|0|30x1xEACH||C0000001168|CADBURY HIGHLIGHT STICK PACK 11GRM|0.65|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.439|30|96033197
HandheldProductDetail|9|10.53|0|false|0|0|6x1xEACH||C0000001170|DEEP HEAT RUB 35G|3.15|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.755|6|5011501040018
