productType|productAvgSales|productCaseCost|productCurrentStock|productNoOfOrders|productOnOrder|productOnOrderCases|productOrderPackSize|productPackSize|productProductId|productProductName|productSellingPrice|productShelfLifeDays|productSupplierId|supplierListId1|supplierListType1|supplierListId2|supplierListType2|supplierListId3|supplierListType3|supplierListId4|supplierListType4|supplierListId5|supplierListType5|supplierListId6|supplierListType6|supplierListId7|supplierListType7|supplierListId8|supplierListType8|supplierListId9|supplierListType9|supplierListId10|supplierListType10|supplierListId11|supplierListType11|supplierListId12|supplierListType12|supplierListId13|supplierListType13|supplierListId14|supplierListType14|supplierListId15|supplierListType15|supplierListId16|supplierListType16|productUnitCost|productUnitIncase|barCode
HandheldProductDetail|0|1.14|0|false|0|0|1x1xEACH||C00000000010088|SCb Soya Frapp̩|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.14|1|8711533320122
HandheldProductDetail|0|1.07|0|false|0|0|1x1xEACH||C00000000010089|D2Gb&DbS&SCb Haver Cappuccino Medium|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.07|1|8711533320146
HandheldProductDetail|0|1.63|0|false|0|0|1x1xEACH||C00000000010090|D2Gb&DbS&SCb Warme Chocolademelk Haver|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.63|1|8711533320153
HandheldProductDetail|0|1.6|0|false|0|0|1x1xEACH||C00000000010091|D2Gb&DbS&SCb Haver Chai Tea Latte Cin|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.6|1|8711533320160
HandheldProductDetail|0|0.43|0|false|0|0|1x1xEACH||C00000000010092|D2Gb&DbS&SCb Espr Dubbel Haver Macchiat|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.43|1|8711533320177
HandheldProductDetail|0|0.98|0|false|0|0|1x1xEACH||C00000000010093|D2Gb&DbS&SCb Haver Latte Macchiato|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.98|1|8711533320184
HandheldProductDetail|0|0.85|0|false|0|0|1x1xEACH||C00000000010094|SCb Iced Vanilla Haver Latte|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.85|1|8711533320207
HandheldProductDetail|0|0.73|0|false|0|0|1x1xEACH||C00000000010095|D2Gb&DbS&SCb Haver Flat White|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.73|1|8711533320191
HandheldProductDetail|0|0.43|0|false|0|0|1x1xEACH||C00000000010096|D2Gb&DbS&SCb Espresso Dubbel Kokos Macc|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.43|1|8711533320269
HandheldProductDetail|0|0.68|0|false|0|0|1x1xEACH||C00000000010097|D2Gb&DbS&SCb Kokos Cappuccino Small|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.68|1|8711533320221
HandheldProductDetail|0|1.19|0|false|0|0|1x1xEACH||C00000000010098|SCb Frapp̩ Haver|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.19|1|8711533320214
HandheldProductDetail|0|1.19|0|false|0|0|1x1xEACH||C00000000010099|D2Gb&DbS&SCb Kokos Cappuccino Medium|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.19|1|8711533320238
HandheldProductDetail|0|1.75|0|false|0|0|1x1xEACH||C00000000010100|D2Gb&DbS&SCb Warme Chocolademelk Kokos|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.75|1|8711533320245
HandheldProductDetail|0|1.76|0|false|0|0|1x1xEACH||C00000000010101|D2Gb&DbS&SCb Kokos Chai Tea Latte Cin|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.76|1|8711533320252
HandheldProductDetail|0|1.25|0|false|0|0|1x1xEACH||C00000000010102|SCb Frapp̩ Kokos|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.25|1|8711533320306
HandheldProductDetail|0|0.91|0|false|0|0|1x1xEACH||C00000000010103|SCb Iced Vanilla Kokos Latte|3.7|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.91|1|8711533320290
HandheldProductDetail|0|1.12|0|false|0|0|1x1xEACH||C00000000010104|D2Gb&DbS&SCb Kokos Latte Macchiato|3.4|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||1.12|1|8711533320276
HandheldProductDetail|0|0.8|0|false|0|0|1x1xEACH||C00000000010105|D2Gb&DbS&SCb Kokos Flat White|2.9|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||0.8|1|8711533320283
HandheldProductDetail|0|2.4|0|false|0|0|1x1xEACH||C00000000009877|-D2Gc Getopte Friet Hete Kip|5|0|C000000009|HandheldSupplierID|C000000009|||||||||||||||||||||||||||||||2.4|1|8711533003049
HandheldProductDetail|0|0.22|0|false|0|0|1x1xEACH||C00000000009785|Gratis Koffie Mystery Guest|0|0|C000000008|HandheldSupplierID|C000000008|||||||||||||||||||||||||||||||0.22|1|8711533047012
HandheldProductDetail|0|149.45|0|false|0|0|6x1xEACH||C00000000009786|Suma Lavette Doek Groen 25st|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||24.908333|6|7615400100927
HandheldProductDetail|0|36.4|0|false|0|0|56x1xEACH||C00000000009787|-D2Gb&DbS&SCb Dlf Speltbol 105g|1.5|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000016|||||||||||||||||||||||||||||0.65|56|8711533035705
HandheldProductDetail|0|18.32|0|false|0|0|8x1xEACH||C00000000009788|Inno Super Smoothie Antioxydant 30cl|3.1|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000016|HandheldSupplierID|C000000015|HandheldSupplierID|C000000016|||||||||||||||||||||||||2.29|8|5038862236577
HandheldProductDetail|0|18.32|-16|false|0|0|8x1xEACH||C00000000009789|Inno Super Smoothie Recharge 30cl|3.1|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000016|HandheldSupplierID|C000000015|HandheldSupplierID|C000000016|||||||||||||||||||||||||2.29|8|5038862239288
HandheldProductDetail|0|12.89|0|false|0|0|1x1xEACH||C00000000009790|-D2Gb&DbS&SCb Brav. Rundercarp|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||12.89|1|371831
HandheldProductDetail|0|67.14|0|false|0|0|6x1xEACH||C00000000009791|-D2G&DbS&SCb Kuhne Augurk Slices 370ml|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||11.19|6|8711533120104
HandheldProductDetail|0|11.68|0|false|0|0|1x1xEACH||C00000000009792|-D2Gb&DbS&SCb Bravour Streaky|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||11.68|1|371830
HandheldProductDetail|0|18.08|0|false|0|0|1x1xEACH||C00000000009793|D2Gb&DbS&SCb&SCf Korf Urban GN1/2|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||18.08|1|372197
HandheldProductDetail|0|3.89|0|false|0|0|1x1xEACH||C00000000009794|-HTC Watercan Met Kraan 10l|9.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||3.89|1|8717306130714
HandheldProductDetail|0|13.18|0|false|0|0|4x1xEACH||C00000000009795|Shell Ess. All Weather Screenwash 4L|0|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||3.295|4|8595642003899
HandheldProductDetail|0|65.17|0|false|0|0|10x1xEACH||C00000000009796|-Eurosalt Strooizout Zak 25kg|0|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||6.517|10|8715922000046
HandheldProductDetail|0|47.97|0|false|0|0|1x1xEACH||C00000000009797|D2Gb&DbS&SCb Draagtas Wit 22+10X28 250x|0|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||47.97|1|372103
HandheldProductDetail|0|4.25|0|false|0|0|1x1xEACH||C00000000009798|-D2G&DbS&SCb Vega Americain 400g|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||4.25|1|8711533120111
HandheldProductDetail|0|3.74|0|false|0|0|1x1xEACH||C00000000009799|-D2Gb&DbS&SCb Uien Chutney 260gr|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||3.74|1|8711533210010
HandheldProductDetail|0|8.95|0|false|0|0|1x1xEACH||C00000000009800|-D2Gb&DbS&SCb Ger Eendenborstfilet 300g|0|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||8.95|1|8711533210003
HandheldProductDetail|0|9.76|0|false|0|0|3x1xEACH||C00000000009801|-Shell AdBlue 4.7l|13|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||3.253333|3|7041068134279
HandheldProductDetail|0|13.21|0|false|0|0|50x1xEACH||C00000000009802|-Aansteker Cuba Oldtimer|1.49|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.2642|50|4251039403669
HandheldProductDetail|0|5.77|0|false|0|0|1x1xEACH||C00000000009803|-Vuse Epen Device Graphit Blac|9999|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||5.77|1|8719600045114
HandheldProductDetail|0|29.3|0|false|0|0|1x1xEACH||C00000000009804|-D2Gb&DbS&SCb Pap.Draagts22+10x28 250s|0|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||29.3|1|363572
HandheldProductDetail|0|11.98|0|false|0|0|34x1xEACH||C00000000009805|D2Gb&DbS&SCb Lantm. Baguetta Bruin 120g|1|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.352352|34|8711533240055
HandheldProductDetail|0|11.42|0|false|0|0|34x1xEACH||C00000000009806|D2Gb&DbS&SCb Lantm. Baguetta Wit 120g|1|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||0.335882|34|8711533240062
HandheldProductDetail|0|38.13|0|false|0|0|1x1xEACH||C00000000009807|SCb Koekenpan 24cm|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||38.13|1|372199
HandheldProductDetail|0|38.4|0|false|0|0|1x1xEACH||C00000000009808|SCb Crepespan 26cm|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||38.4|1|372198
HandheldProductDetail|0|9.33|0|false|0|0|1x1xEACH||C00000000009809|-Pluche Beer Donkerbruin|19.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||9.33|1|8711326184269
HandheldProductDetail|0|14.24|0|false|0|0|18x1xEACH||C00000000009810|-Kelloggs Special K Coco 35g|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.791111|18|5053827206396
HandheldProductDetail|0|16.17|0|false|0|0|21x1xEACH||C00000000009811|Stimorol Max Spearmint 20g|1.35|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.77|21|7622201496456
HandheldProductDetail|0|1.0|0|false|0|0|6x1xEACH||C00000000009812|-Hero Btween Zero White Choc 20g|0.5|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.166666|6|8713500011989
HandheldProductDetail|0|28.08|0|false|0|0|1x1xEACH||C00000000009813|-Speelgoed Pluche Beer Teddy 1|49.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||28.08|1|4016833396353
HandheldProductDetail|0|0.0|0|false|0|0|1x1xEACH||C00000000009814|-Osram Led Safe Light|19.99|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.0|1|4050300884882
HandheldProductDetail|0|7.35|0|false|0|0|1x1xEACH||C00000000009815|-D2Gb&DbS&SCb Mon Butterscotch|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||7.35|1|8711533260107
HandheldProductDetail|0|30.7|0|false|0|0|12x1xEACH||C00000000009816|-Modepop Eddy Toys Casual 29cm|3.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||2.558333|12|8711252267692
HandheldProductDetail|0|8.39|0|false|0|0|1x1xEACH||C00000000009817|Modepop Eddy Toys Fashion 29cm|17.5|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||8.39|1|8711252267715
HandheldProductDetail|0|6.36|0|false|0|0|6x1xEACH||C00000000009818|-D2G&DbS&SCb Appel Bosvruchtensap 250ml|3|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.06|6|8711533260015
HandheldProductDetail|0|7.14|0|false|0|0|6x1xEACH||C00000000009819|-D2G&DbS&SCb MangoSpinazieChiasap 250ml|3|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.19|6|8711533260022
HandheldProductDetail|0|1.47|0|false|0|0|1x1xEACH||C00000000009820|SCb&D2G Baby Spinazie 125gr|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.47|1|8711533120050
HandheldProductDetail|0|1.48|0|false|0|0|1x1xEACH||C00000000009821|-D2G&DbS&SCb Gilse Poedersuike|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.48|1|8711533120159
HandheldProductDetail|0|13.48|0|false|0|0|12x1xEACH||C00000000009822|-Chio Dugadoos Bbq 125g|2.1|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.123333|12|8710532432966
HandheldProductDetail|0|13.31|0|false|0|0|9x1xEACH||C00000000009823|-Lays DeepRidged SweetChilli 147g|2.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.478888|9|8710398167972
HandheldProductDetail|0|12.36|0|false|0|0|12x1xEACH||C00000000009824|-EatN Peanut Cashew Cranber Mi|1.85|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.03|12|50663828
HandheldProductDetail|0|14.0|0|false|0|0|24x1xEACH||C00000000009825|-Liga Fruitkick Appel 33g|1.1|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.583333|24|8710503011923
HandheldProductDetail|0|15.35|0|false|0|0|24x1xEACH||C00000000009826|-Lu TimeOut Granenbiscuit Natu|1.25|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.639583|24|5410041427103
HandheldProductDetail|0|21.17|0|false|0|0|10x1xEACH||C00000000009827|-Nabisco Oreo Milk Choc 246g|2.79|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||2.117|10|7622300489434
HandheldProductDetail|0|18.84|0|false|0|0|16x1xEACH||C00000000009828|-Nabisco Oreo Double Rollpack|2|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.1775|16|7622210137258
HandheldProductDetail|0|18.46|0|false|0|0|16x1xEACH||C00000000009829|-Nabisco Oreo Strawberry Chees|2|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.15375|16|7622210634252
HandheldProductDetail|0|33.64|0|false|0|0|48x1xEACH||C00000000009830|-Sportlife Frozn Icemint 12st 18g|1.35|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||0.700833|48|8711400408618
HandheldProductDetail|0|16.13|0|false|0|0|12x1xEACH||C00000000009831|-Venco Suikervrij Zout 100g|1.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.344166|12|8714200215271
HandheldProductDetail|0|14.04|0|false|0|0|12x1xEACH||C00000000009832|-Venco Suikervrij Zoet 100g|1.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.17|12|8714200215295
HandheldProductDetail|0|10.73|0|false|0|0|6x1xEACH||C00000000009833|-Oldtimers Salmiak Klinkers 23|3.15|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.788333|6|8710452212495
HandheldProductDetail|0|10.12|0|false|0|0|24x1xEACH||C00000000009834|-Italiano 34g|0.95|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.421666|24|87146349
HandheldProductDetail|0|58.02|0|false|0|0|10x1xEACH||C00000000009835|-Guylian Opus Giftbox 180g|9.2|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||5.802|10|5410976270911
HandheldProductDetail|0|58.12|0|false|0|0|10x1xEACH||C00000000009836|-Guylian Trufflina Giftbox 180g|9.2|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||5.812|10|5410976579014
HandheldProductDetail|0|21.76|0|false|0|0|24x1xEACH||C00000000009837|-Fisherman Spearmint Sv 25g|1.5|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.906666|24|96060643
HandheldProductDetail|0|49.15|0|false|0|0|12x1xEACH||C00000000009838|-Milka Choco&Biscuit 300g|5.45|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||4.095833|12|9012200872739
HandheldProductDetail|0|49.16|0|false|0|0|12x1xEACH||C00000000009839|-Milka Oreo 300g|5.25|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||4.096666|12|7622210293381
HandheldProductDetail|0|9.84|0|false|0|0|16x1xEACH||C00000000009840|-Stimorol MaxSplash Peppermint 10st 22g|1.35|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.615|16|57000220
HandheldProductDetail|0|16.41|0|false|0|0|21x1xEACH||C00000000009841|-Stimorol Max Strawb Lime 10st 22g|1.45|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||0.781428|21|7622201496357
HandheldProductDetail|0|9.84|0|false|0|0|16x1xEACH||C00000000009842|-Stimorol MaxSplash Spearmint 10st 22g|1.35|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.615|16|73130758
HandheldProductDetail|0|9.97|0|false|0|0|6x1xEACH||C00000000009843|-Stimorol Original Bt35 51g|3.35|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.661666|6|7622300789619
HandheldProductDetail|0|13.79|0|false|0|0|12x1xEACH||C00000000009844|-Klene Muntdrop 140g|2.2|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.149166|12|8723400780458
HandheldProductDetail|0|14.45|0|false|0|0|12x1xEACH||C00000000009845|-Klene Zakkenrollers 150g|2.25|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.204166|12|8723400780472
HandheldProductDetail|0|17.19|0|false|0|0|40x1xEACH||C00000000009846|-Mentos Air 37.5g|1|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.42975|40|87317787
HandheldProductDetail|0|17.19|0|false|0|0|12x1xEACH||C00000000009847|-Smint Strawberry XL 50st 35g|2.35|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.4325|12|8410031948745
HandheldProductDetail|0|15.69|0|false|0|0|12x1xEACH||C00000000009848|-Smint Sweetmint XL 50st 35g|2.35|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.3075|12|8410031954784
HandheldProductDetail|0|12.52|0|false|0|0|12x1xEACH||C00000000009849|-Napoleon Zwart Wit 150g|1.55|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.043333|12|8717399035224
HandheldProductDetail|0|25.35|0|false|0|0|32x1xEACH||C00000000009850|-Cdor Repen Puur/Noten 45g|1.6|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.792187|32|5410081202784
HandheldProductDetail|0|0.01|0|false|0|0|1x1xEACH||C00000000009851|-TonysCL Stortbak 1st|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.01|1|372180
HandheldProductDetail|0|36.61|0|false|0|0|6x1xEACH||C00000000009852|-Monin Siroop Caramel 70cl|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||6.101666|6|354355
HandheldProductDetail|0|39.3|0|false|0|0|6x1xEACH||C00000000009853|-Monin Siroop Vanille 70cl|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||6.55|6|356552
HandheldProductDetail|0|36.61|0|false|0|0|6x1xEACH||C00000000009854|-Monin Siroop Aardbei 70cl|0|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||6.101666|6|358941
HandheldProductDetail|0|22.02|0|false|0|0|2x1xEACH||C00000000009855|D2Gb&DbS&SCb Handstoffer Wit|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||22.02|1|372209
HandheldProductDetail|0|3.14|0|false|0|0|1x1xEACH||C00000000009856|D2Gb&DbS&SCb Deksel 1/6GN Mt Uitsparing|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||3.14|1|372207
HandheldProductDetail|0|14.28|0|false|0|0|1x1xEACH||C00000000009857|D2Gb&DbS&SCb Stofblik Wit|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||14.28|1|372210
HandheldProductDetail|0|12.62|0|false|0|0|1x1xEACH||C00000000009858|D2Gb&DbS&SCb Stofblik Groen|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||12.62|1|372211
HandheldProductDetail|0|20.68|0|false|0|0|24x1xEACH||C00000000009859|-Amstel Radler Av 33cl|2|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||0.861666|24|8712000059309
HandheldProductDetail|0|19.43|0|false|0|0|24x1xEACH||C00000000009860|-Heineken 0.0 33cl|2|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||0.809583|24|8712000058616
HandheldProductDetail|0|15.09|0|false|0|0|27x1xEACH||C00000000009861|-Heinz Tomato Frito 33cl|0.9|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||0.558888|27|8715700422299
HandheldProductDetail|0|10.46|0|false|0|0|10x1xEACH||C00000000009862|Leida Paracetamol Coffeine|1.95|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||10.46|1|8716049009752
HandheldProductDetail|0|21.28|0|false|0|0|4x1xEACH||C00000000009863|-DLV BUD 6X33CL BLIK|9|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||5.32|4|5410228305026
HandheldProductDetail|0|12.65|0|false|0|0|1x1xEACH||C00000000009864|-SCb&SCf Domedeksel X-slot 1000st|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||12.65|1|372212
HandheldProductDetail|0|1.44|0|false|0|0|1x1xEACH||C00000000009865|-D2Gb&DbS Mini Paasstol Amandelsp 75gr|2.5|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||1.44|1|8711533110006
HandheldProductDetail|0|3.93|0|false|0|0|1x1xEACH||C00000000009866|-SCb VC Kokoswater 1l|0|0|C000000006|HandheldSupplierID|C000000006|||||||||||||||||||||||||||||||3.93|1|371585
HandheldProductDetail|0|8.44|0|false|0|0|1x1xEACH||C00000000009867|D2Gb&DbS FS LabelRol Eerst Gebr 500st|0|0|C000000006|HandheldSupplierID|C000000006|HandheldSupplierID|C000000015|HandheldSupplierID|C000000006|||||||||||||||||||||||||||8.44|1|358621
HandheldProductDetail|0|13.77|0|false|0|0|12x1xEACH||C00000000009868|-Red Bull Simply Cola 25cl|2.45|0|C000000015|HandheldSupplierID|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||1.1475|12|90415654
HandheldProductDetail|0|13.59|0|false|0|0|12x1xEACH||C00000000009869|-Red Bull Red Cranberry 25cl|2.45|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.1325|12|9002490219642
HandheldProductDetail|0|13.59|0|false|0|0|12x1xEACH||C00000000009870|-Red Bull Silver Lime 25cl|2.45|0|C000000015|HandheldSupplierID|C000000015|||||||||||||||||||||||||||||||1.1325|12|9002490219666
